id_poradi,id_losovani,id_poslanec,id_ministr,vec,poradi_l,priorita,vec32
15465,647,6537,6621,ve věci Čína nesmí stavět jádro,31,3,Čína nesmí stavět jádro
15466,647,6442,6621,"ve věci Množství komerčních zásob a zásob SSHR ""sladké"" ropy a její přeprava v době krizové",1,1,Množství komerčních zásob
15467,647,6222,6549,ve věci Využití studentů zdravotních škol a VOŠ ve zdravotnictví,22,2,studenti ve zdravotnictví
15468,647,6442,6184,ve věci Efektivní rozdělení evropských prostředků určených regionům zasažených útlumem těžby uhlí,29,2,rozdělení evropských prostředků
15469,647,6442,6621,ve věci Kompenzace pro pořadatele kurzů,33,3,Kompenzace pro pořadatele kurzů
15470,649,6580,6586,ve věci sociální péče v domovech seniorů,8,1,sociální péče v dom. seniorů
15471,649,6456,6683,ve věci prodloužení nouzového stavu,25,1,prodloužení nouzového stavu
15472,649,6456,6549,ve věci znovuotevření prvního stupně ZŠ,31,2,znovuotevření prvního stupně ZŠ
15473,650,6494,6150,ve věci kompetenční spor mezi MŠMT a NSA,2,1,kompet. spor mezi MŠMT a NSA
15474,649,5938,6621,ve věci investice do železniční infrastruktury,18,1,invest. do žel. infrastruktury
15475,649,6459,6549,ve věci akreditace sportovních instruktorů,15,1,akreditace sport. instruktorů
15476,649,6459,6549,ve věci školy v Covidu - co bude dál?,35,2,školy v Covidu - co bude dál?
15477,649,6459,6549,ve věci rozvoj sportovních gymnázií,58,3,rozvoj sportovních gymnázií
15478,649,6438,6184,ve věci mrtvá Bečva,13,1,mrtvá Bečva
15479,649,346,6683,ve věci anti-covid opatření,20,1,anti-covid opatření
15480,649,346,6131,ve věci společná zemědělská politika 2020,46,2,společná zem. politika 2020
15481,649,346,6184,ve věci antierozní vyhláška,57,3,antierozní vyhláška
15482,649,6487,5462,ve věci Zákrok policie na Staroměstském náměstí,14,1,Zákrok policie na Star. náměstí
15483,649,6467,6549,ve věci známkování u maturit,3,1,známkování u maturit
15484,649,6467,6621,ve věci kompenzace pro živnostníky a podnikatele,34,2,kompenzace pro živnostníky
15485,649,6436,6683,ve věci Ochrana rizikových skupin,32,2,Ochrana rizikových skupin
15486,649,6436,5462,ve věci zabezpečení voleb,56,3,zabezpečení voleb
15487,649,6498,6621,ve věci Otevření obchodů,27,1,Otevření obchodů
15488,649,6624,6683,ve věci Vývoj české vakcíny,11,1,Vývoj české vakcíny
15489,649,6624,6683,ve věci Testování v Ústeckém kraji,40,2,Testování v Ústeckém kraji
15490,649,6436,6683,ve věci Testování pracovníků sociálních služeb,5,1,Testování prac. soc. služeb
15491,649,6460,6590,ve věci Odsouzení vojenské agrese v Náhorním Karabachu,12,1,agrese v Náhorním Karabachu
15492,649,6460,6683,ve věci akutní nedostatek lékařů v menších obcích,39,2,akutní nedostatek lékařů
15493,649,6528,6184,ve věci Půda v ohrožení,1,1,Půda v ohrožení
15494,649,6528,6131,ve věci Půda v ohrožení,41,2,Půda v ohrožení
15495,649,6537,6621,ve věci Rusko a Čína nesmí stavět jádro,16,1,Rusko a Čína nesmí stavět jádro
15496,649,6537,6621,ve věci Proč v krizi spěcháte na stavbu jádra?,36,2,stavba jádra
15497,649,6537,6590,ve věci Dezinformace proti předsedovi Senátu,51,3,Dezinf. proti předsedovi Senátu
15498,649,6537,6621,ve věci Nebezpečná jaderná konsorcia,60,4,Nebezpečná jaderná konsorcia
15499,649,6537,6621,ve věci Čtete zprávy BIS?,64,5,Čtete zprávy BIS?
15500,649,6207,6131,ve věci Devastace lesních cest kalamitní těžbou,21,1,Devastace lesních cest těžbou
15501,649,6207,6683,ve věci Lůžkový hospic v Kraji Vysočina,30,2,Lůžkový hospic v Kraji Vysočina
15502,649,6442,6586,ve věci Aktivní příprava ministerstva/ÚP na propouštení horníků z OKD/Prisco,7,1,propouštění horníků
15503,649,6513,6621,ve věci Nákup zdravotnického materiálu tzv. „výtěrovek“ – výtěrových tamponů na testování nemoci covid-19,28,1,Nákup výtěrových tamponů
15504,649,6513,6549,ve věci Dopady novely vyhlášky o krajských normativech 310/2018 Sb. na střediska volného času,49,3,krajské normativy
15505,649,6477,6430,ve věci závěry auditní zprávy EK ve věci střetu zájmů předsedy vlády,4,1,závěry auditní zprávy EK
15506,649,6513,6549,ve věci Přijímací řízení na SŠ - aktuální stav pro školy s talentovou zkouškou,43,2,Přijímací řízení na SŠ
15507,649,6477,6136,ve věci novela zákona o státním zastupitelství,29,2,zákon o st zastupitelství
15508,649,6477,6136,ve věci příprava návrhu zákona o ochraně oznamovatelů,52,3,zákona o ochrana oznamovatelů
15509,649,6477,6545,ve věci rozklikávací rozpočet státu na úroveň faktur a hodnota za peníze,61,4,rozklikávací rozpočet státu
15510,649,6482,6683,ve věci Sjednocení podmínek transfuzních stanic,26,1,podmínky transfuzních stanic
15511,649,6482,6683,ve věci Testy v domovech pro seniory,37,2,Testy v domovech pro seniory
15512,649,6482,6683,ve věci Vánoce v době koronaviru,53,3,Vánoce v době koronaviru
15513,649,6526,5462,ve věci Narušení šifrování ze strany státu,23,1,Narušení šifrování
15514,649,6482,252,ve věci Národní divadlo Brno,62,4,Národní divadlo Brno
15515,649,6442,6621,ve věci Důvody zrušení územního rozhodnutí u dálnice D52 a D1,42,2,územní rozhodnutí u D52 a D1
15516,649,6443,6683,ve věci pohřbívání zesnulých nakažených koronavirem,6,1,zesnulí nakažení koronavirem
15517,649,6486,6683,ve věci Otevření škol,24,1,Otevření škol
15518,649,6473,6683,ve věci Vývoj české vakcíny - jak pokročil?,10,1,Vývoj české vakcíny
15519,649,6473,6683,ve věci Preventivní testování v sociálních službách - informování,38,2,testování v sociálních službách
15520,649,6486,6621,"ve věci Lockdown, služby a maloobchod",47,2,"Lockdown, služby a maloobchod"
15521,649,6486,6549,ve věci Otevření škol,54,3,Otevření škol
15522,649,6147,252,ve věci Vládní (ne)pomoc kultuře,9,1,Vládní (ne)pomoc kultuře
15523,649,6443,6549,ve věci předmětové soutěže ve školním roce 2020/2021,33,2,předmětové soutěže 2020/2021
15524,649,6466,6184,ve věci Účinnost odpadového balíčku,17,1,Účinnost odpadového balíčku
15525,649,6214,6621,ve věci ČR montovna bez přidané hodnoty,22,1,ČR montovna bez přidané hodnoty
15526,649,6214,6545,ve věci Neziskovky v době krize,45,2,Neziskovky v době krize
15527,649,6214,6549,ve věci Počítače do škol,50,3,Počítače do škol
15528,649,6214,6184,ve věci Příbramské haldy,63,4,Příbramské haldy
15529,649,6214,5462,ve věci Situace v České poště,65,5,Situace v České poště
15530,649,6222,6549,ve věci Otevírání škol - zajištění ochranných pomůcek pro učitele,2,1,zajištění ochranných pomůcek
15531,649,6222,6549,ve věci Výchovné ústavy,55,3,Výchovné ústavy
15532,649,6473,6586,ve věci Z. o sociálních službách - znění návrhu - obdržíme?,59,3,Z. o sociálních službách
15533,649,6222,6549,ve věci Děti učitelů při distanční výuce,48,2,Děti učitelů při dist. výuce
15534,649,6462,6683,ve věci Rozdíl mezi malými obchody a řetězci,19,1,malé obchody a řetězce
15535,649,6462,6545,ve věci Průvodci a kompenzační bonus,44,2,Průvodci a kompenzační bonus
15536,650,346,6150,ve věci rychlodráha Kladno,1,1,rychlodráha Kladno
15537,650,6438,6150,ve věci mrtvá Bečva,3,1,mrtvá Bečva
15538,650,6461,6150,ve věci Covid 19 a vysokorychlostní internet,8,1,Covid 19 a vysokorych. internet
15539,650,6460,6150,ve věci Odsouzení vojenské agrese v Náhorním Karabachu,11,1,agrese v Náhorním Karabachu
15540,650,6537,6150,ve věci Rusko a Čína nesmí stavět jádro,6,1,Rusko a Čína nesmí stavět jádro
15541,650,6537,6150,ve věci Stavby nových jaderných zdrojů,17,2,Stavba nových jaderných zdrojů
15542,650,6537,6150,ve věci Dostavby pražského okruhu,19,3,Dostavba pražského okruhu
15543,650,6537,6150,ve věci Dostupnosti bydlení v Praze,20,4,Dostupnost bydlení v Praze
15544,650,6537,6150,ve věci Strategické zásoby ropy,21,5,Strategické zásoby ropy
15545,650,6513,6150,ve věci Podpora českých podnikatelů v rámci boje s pandemií COVID-19,4,1,Podpora českých podnikatelů
15546,650,6513,6150,ve věci Státní rozpočet a zrušení superhrubé mzdy - jde to spolu dohromady?,16,2,zrušení superhrubé mzdy
15547,650,6477,6150,ve věci protikorupční zákony,10,1,protikorupční zákony
15548,650,6477,6150,ve věci příčiny podcenění druhé vlny koronaviru ze strany předsedy vlády,13,2,příčiny podcenění druhé vlny
15549,650,6486,6150,ve věci Zvýšení limitu pro registraci k DPH,5,1,limit pro registraci k DPH
15550,650,6473,6150,ve věci Postavíte se proti nápadu utajit data o úmrtí na COVID-19?,7,1,data o úmrtí na COVID-19
15551,650,6214,6150,ve věci Veletoče pana premiéra,12,1,Veletoče pana premiéra
15552,650,6214,6150,ve věci Situace v České poště,14,2,Situace v České poště
15553,650,6214,6150,ve věci Přetrvávající střet zájmů,18,3,Přetrvávající střet zájmů
15554,650,6473,6150,ve věci Dětské skupiny - zasadíte se o projednání zákona?,15,2,Dětské skupiny
15555,650,6499,6150,ve věci Babiš je ve střetu zájmů,9,1,Babiš je ve střetu zájmů
15556,651,6158,6586,ve věci stav IS sociální dávky II,23,1,stav IS sociální dávky II
15557,651,6158,6586,ve věci náklady na provoz IS MPSV,38,2,náklady na provoz IS MPSV
15558,651,6469,6683,ve věci očkování COVID-19,18,1,očkování COVID-19
15559,652,6469,6150,ve věci půjde vláda příkladem?,4,1,půjde vláda příkladem?
15560,651,6440,6683,ve věci kdy bude ukončen systém PES?,19,1,kdy bude ukončen systém PES?
15561,651,6435,6621,ve věci bude vyhlášen program COVID kultura 3?,13,1,program COVID kultura 3
15562,651,6435,252,ve věci bude vyhlášen program COVID kultura 3?,36,2,program COVID kultura 3?
15563,651,6459,6590,ve věci postoj ČR k uzavírání zimních středisek,2,1,uzavírání zimních středisek
15564,651,6459,6621,ve věci postupu vůči lyžařským střediskům,30,2,lyžařská střediska
15565,651,6459,6683,ve věci podmínek pro provoz lyžařských středisek,47,3,provoz lyžařských středisek
15566,652,6438,6150,ve věci věznice se rekonstruuje maximálně v titulcích médií,7,1,rekonstrukce věznic
15567,652,6459,6150,ve věci otevření lyžařských středisek,2,1,otevření lyžařských středisek
15568,652,6459,6150,ve věci katastrofální situace v parasportu,14,2,situace v parasportu
15569,652,6459,6150,ve věci blamáž s financováním sportu,17,3,blamáž s financováním sportu
15570,652,6537,6150,ve věci Rusko nesmí stavět jádro,9,1,Rusko nesmí stavět jádro
15571,651,6507,6545,ve věci kompenzační bonus OSVČ v insolvenci,3,1,komp. bonus OSVČ v insolvenci
15572,652,6499,6150,ve věci Babiš je ve střetu zájmů,3,1,Babiš je ve střetu zájmů
15573,652,6467,6150,ve věci Centrální úřad Státní hygienické služby,12,1,Státní hygienická služba
15574,652,6513,6150,ve věci Vláda plave v krizové legislativě,8,1,krizová legislativa
15575,652,6535,6150,ve věci zrušení daňové výjimky při prodeji cenných papírů za více než 20 milionů korun ročně,11,1,zrušení daňové výjimky
15576,652,6535,6150,ve věci zdravotní nadstandard za iDnes Premium i při úhradě z veřejného zdravotního pojištění,13,2,zdravotní nadstandard
15577,652,6473,6150,"ve věci Přednostní péče kvůli předplatnému iDnes, hrazená z veřejného zdravotního pojištění",5,1,Přednostní péče
15578,652,6473,6150,ve věci Centrální hygiena: Nemuset platit náhrady škody a nemuset skládat účty Parlamentu,15,2,Centrální hygiena
15579,652,6147,6150,ve věci Otrava řeky Bečvy,6,1,Otrava řeky Bečvy
15580,652,6214,6150,ve věci Veletoče pana premiéra,1,1,Veletoče pana premiéra
15581,652,6214,6150,ve věci Čtvrtý operátor,16,2,Čtvrtý operátor
15582,652,6531,6150,ve věci Proč vláda neprojedná volební kodex?,10,1,volební kodex
15583,651,6498,6621,ve věci Podpora prádelen a čistíren,20,1,Podpora prádelen a čistíren
15584,651,6446,6184,ve věci Problematika dvojích dat v odpadech,14,1,dvojí data v odpadech
15585,651,6429,6184,ve věci Negativní vliv dolu Turów na životní prostředí,11,1,Negativní vliv dolu Turów
15586,651,6429,6184,ve věci Financování ochrany přírody ČR,32,2,Financování ochrany přírody ČR
15587,651,6429,6131,ve věci Vyhlášení ochrany Moravské Amazonie,46,3,ochrana Moravské Amazonie
15588,651,6624,6136,ve věci Data k zastavování protiprávních exekucí,12,1,zastavování protipr. exekucí
15589,651,6456,6621,ve věci Dotační program COVID bazény,1,1,Dotační program COVID bazény
15590,651,6498,6683,ve věci Provozu lyžařských středisek,29,2,Provoz lyžařských středisek
15591,651,6467,6621,ve věci Kompenzace pro taxikáře,16,1,Kompenzace pro taxikáře
15592,651,6513,6683,ve věci Záměry MZd s novelou zákona o ochraně veřejného zdraví,9,1,z. o ochraně veřejného zdraví
15593,651,6443,6683,ve věci cestovní omezení pro nesezdané páry z třetích zemí,17,1,nesezdané páry z třetích zemí
15594,651,6443,6683,ve věci ukončení testů klientů a personálu v zařízeních soc. služeb,37,2,testy klientů a personálu
15595,651,6513,6683,ve věci Zařízení předškolního vzdělávání v systému PES - lesní kluby apod.,51,4,Zařízení předšk. vzdělávání
15596,651,6292,6683,ve věci Lék na RS,8,1,Lék na RS
15597,651,6292,252,ve věci Otevření kin,26,2,Otevření kin
15598,651,6292,6184,ve věci Vlci v Beskydech,48,3,Vlci v Beskydech
15599,651,6292,6590,ve věci Otevření hranic se Slovenskem,53,4,Otevření hranic se Slovenskem
15600,651,6292,6549,ve věci Počítače pro děti,57,5,Počítače pro děti
15601,651,6292,6586,ve věci Počítače pro děti,63,6,Počítače pro děti
15602,651,6292,6683,ve věci Lesní kluby,65,7,Lesní kluby
15603,651,6292,6586,ve věci Nedostatek pečovatelů,67,8,Nedostatek pečovatelů
15604,651,6292,6683,ve věci Roušky ve třídách,68,9,Roušky ve třídách
15605,651,6535,6683,ve věci venkovní svatby - kapacita dle PES,15,1,venkovní svatby
15606,651,6535,6683,ve věci diskriminace českých maloobchodů dle PES,34,2,diskrim. českých maloobchodů
15607,651,6535,6586,ve věci rekvalifikační kurzy a doplnění základního vzdělání s pomocí úřadu práce,42,3,rekvalifikační kurzy
15608,651,6535,6683,ve věci přednostní vyšetření za iDnes Premium i při úhradě z veřejného zdravotního pojištění,52,4,přednostní vyšetření
15609,651,6535,6621,ve věci diskriminace českých maloobchodů dle PES,59,5,diskrim. českých maloobchodů
15610,651,6205,6683,ve věci Přednostní zdravotní péče pro členy prémiového klubu Mafry.,4,1,Přednostní zdravotní péče
15611,651,6535,6549,ve věci rekvalifikační kurzy a doplnění základního vzdělání,61,6,rekvalifikační kurzy
15612,651,6205,6545,ve věci Zdanění náhrad pro studenty.,27,2,Zdanění náhrad pro studenty.
15613,651,6205,6586,ve věci Financování sociálních služeb.,45,3,Financování sociálních služeb.
15614,651,6205,6586,ve věci Zdanění náhrad pro studenty.,54,4,Zdanění náhrad pro studenty
15615,651,6207,6131,ve věci Devastace lesních cest kalamitní těžbou,24,1,Devastace lesních cest těžbou
15616,651,6429,6590,ve věci Negativní vliv dolu Turów na životní prostředí,50,4,Negativní vliv dolu Turów
15617,651,6429,6184,ve věci Kácení dřevin podél všech drah,60,5,Kácení dřevin podél všech drah
15618,651,6292,6683,ve věci Lék Isoprinosine,69,10,Lék Isoprinosine
15619,651,6535,6683,ve věci Kdy skončí nouzový stav podle PES?,66,7,konec nouzového stavu podle PES
15620,651,6207,6586,ve věci Zákon o sociálních službách v nedohlednu,33,2,Zákon o sociálních službách
15621,651,6207,6683,ve věci Financováni zdravotní péče v roce 2020,41,3,Financováni zdravotní péče
15622,651,6513,6621,ve věci Zahájení provozu lyžařských středisek,43,3,provoz lyžařských středisek
15623,651,6513,6683,ve věci Testování učitelů jako ochrana před COVID-19,28,2,Testování učitelů
15624,651,6483,6683,ve věci Strategie očkování proti Covid,6,1,Strategie očkování proti Covid
15625,651,6473,6683,"ve věci Lesní kluby - proč zakazovat fungování, když zajišťují péči o děti?",39,2,Lesní kluby
15626,651,6473,6683,ve věci Centrální řízení hygien dle současných norem a dle návrhu,5,1,Centrální řízení hygien
15627,651,6482,6590,ve věci Povinnosti k cestování do/ze zahraničí,21,1,cestování do/ze zahraničí
15628,651,6473,6586,ve věci Antivirus A a B - sankce ve výši 100% při chybě nejsou nutné,49,3,Antivirus A a B
15629,651,6483,6621,ve věci Evropská spolupráce v rozvoji nízkouhlíkové energetiky,31,2,nízkouhlíková energetika
